building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area,height,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other
2086,3,527,3494,2,15,66,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
14174,5,649,5464,3,20,25,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
18293,2,243,1744,2,0,33,3,d502,337f,7e76,b1b4,9eb0,3356,84cf,0,0,1,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
10957,3,194,2255,1,35,28,3,808e,337f,7e76,b1b4,441a,3356,a779,1,1,0,0,1,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
1931,6,347,3452,2,15,28,3,2f15,858b,e0e2,b1b4,f962,bfba,a779,0,0,1,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
5967,0,497,5974,2,35,42,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
9771,6,516,1935,2,0,26,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5136,5,108,1204,2,65,31,5,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
5170,9,20,391,3,35,33,7,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
4866,5,130,705,2,10,44,4,d502,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
14414,10,448,3284,2,40,32,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
16660,0,737,5589,2,35,42,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0
8150,25,1251,11217,2,10,37,4,d502,337f,7e76,b440,f962,3356,a779,1,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
2292,0,51,670,2,40,25,3,d502,337f,7e76,b1b4,f962,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,0.0,1.0,1,0,0,0,0,0,0,0,0,0
6555,1,0,1,3,25,123,9,d502,6c3e,7e76,b440,67f9,bfba,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,1.0,0,0,0,0,1,0,0,0,0,0
19945,8,466,6696,2,15,51,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
2193,2,254,1953,2,30,24,5,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6360,10,533,1896,2,35,35,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6894,8,378,2834,2,10,23,5,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
11850,5,295,1784,2,10,31,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
9407,9,30,242,2,30,29,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6162,4,92,223,1,5,87,3,d502,337f,7e76,b1b4,441a,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
11047,5,124,2159,2,20,14,5,808e,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1265,6,80,40,1,10,36,3,2f15,858b,e0e2,b1b4,441a,3356,a779,0,0,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
11158,0,443,3107,3,15,46,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
5154,0,502,7654,3,10,45,7,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,1,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
1456,13,95,556,2,30,63,4,d502,858b,7e76,b1b4,9eb0,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
5976,4,367,2666,2,40,14,4,d502,337f,7e76,b1b4,f962,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
12694,5,6,29,2,0,78,6,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,0,0,0,0,1,0,c8e1,2.0,1.0,0,0,1,0,0,0,0,0,0,0
7320,28,921,8354,2,0,70,5,808e,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
11137,15,125,730,3,15,21,6,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
19117,9,20,462,2,10,48,4,d502,337f,7e76,b440,f962,3356,8e3f,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
16208,20,908,7378,2,10,84,5,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0
17218,21,128,1979,2,30,67,4,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
819,3,248,1568,3,10,21,6,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
7344,4,302,1933,2,10,52,4,d502,6c3e,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0
12212,16,286,4704,3,10,28,6,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
19790,6,160,150,2,5,35,4,d502,858b,e0e2,b1b4,9eb0,3356,a779,0,0,0,0,0,0,0,1,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8436,2,48,421,2,10,42,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
13247,7,63,417,1,5,25,2,d502,858b,7e76,b1b4,441a,3356,84cf,0,0,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
1343,9,20,2448,3,40,60,7,d502,337f,7e76,b440,67f9,3356,8e3f,1,0,0,0,1,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
9585,13,810,5501,2,25,47,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
434,24,789,6592,3,15,28,7,808e,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
1795,7,666,5514,2,15,24,5,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
12405,5,394,4540,2,0,32,5,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6217,14,760,5762,2,20,33,5,d502,337f,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
855,2,55,25,4,5,60,12,d502,467b,67f9,467b,67f9,bfba,a779,0,0,0,0,0,1,0,0,1,0,0,ab03,3.0,1.0,0,0,1,0,0,0,0,0,0,0
16677,5,158,315,3,40,52,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
5847,17,1030,11810,2,30,37,5,d502,337f,7e76,467b,9eb0,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
19658,16,832,8314,3,20,38,7,d502,337f,7e76,b1b4,f962,3356,84cf,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
657,0,148,1719,3,20,39,7,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6201,4,92,3028,2,0,29,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
8669,25,1249,11789,2,60,23,4,d502,6c3e,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
10354,9,9,266,3,20,56,8,d502,6c3e,67f9,467b,67f9,bcab,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4807,1,0,16,1,0,67,3,d502,467b,67f9,467b,441a,3356,a779,0,0,0,0,0,0,0,0,0,1,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
9674,4,210,971,1,10,9,3,d502,337f,7e76,b1b4,441a,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
19667,3,638,6892,3,25,51,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
19214,9,62,1111,5,0,33,12,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,0,0,0,0,1,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6319,9,29,1037,1,30,28,2,808e,337f,7e76,b1b4,441a,3356,a779,0,0,0,0,1,0,0,0,0,0,0,bb5f,1.0,0.0,0,0,0,0,0,0,0,0,0,0
2685,0,75,561,3,60,28,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
8687,22,794,7467,2,35,39,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
10840,7,245,4050,3,50,36,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
19298,1,186,494,1,10,49,3,808e,6c3e,7e76,467b,441a,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
19723,8,171,908,2,20,22,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
13184,7,63,2367,2,25,21,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
845,9,2,1598,3,40,56,6,d502,337f,7e76,b440,f962,3356,a779,0,0,0,0,1,0,0,0,0,0,0,ab03,1.0,1.0,0,0,1,0,0,0,0,0,0,0
15176,9,2,1549,4,80,11,9,d502,337f,7e76,b1b4,f962,1787,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,1.0,0,0,1,0,0,0,0,0,0,0
9086,11,10,6596,4,35,191,13,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,1,0,0,1,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0
1272,8,547,4641,3,15,37,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
14807,5,427,3820,3,30,36,5,808e,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0
18890,21,774,6345,2,30,38,5,808e,337f,7e76,b1b4,9eb0,bfba,a779,1,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6804,11,21,501,3,40,47,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
7050,9,2,206,5,85,18,9,2f15,337f,7e76,b1b4,f962,bcab,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
708,6,106,546,1,0,21,3,d502,858b,e0e2,b1b4,441a,3356,a779,0,0,0,0,0,0,0,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
12379,6,160,1524,2,20,18,5,808e,858b,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0
13258,2,183,1990,2,10,27,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
16224,5,461,4426,3,15,26,6,2f15,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
18119,2,488,4432,3,20,46,5,808e,337f,e0e2,b1b4,9eb0,3356,a779,0,0,1,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
907,9,2,1128,2,25,47,5,d502,337f,7e76,b1b4,f962,bfba,84cf,1,0,0,0,1,0,1,1,0,0,1,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
13038,3,359,3212,2,45,32,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0
563,6,98,1223,2,15,21,4,d502,858b,e0e2,b1b4,9eb0,bfba,a779,1,0,0,0,0,0,1,1,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0
18370,4,249,1978,2,15,24,3,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
12574,7,232,2841,3,20,48,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
2879,1,437,2015,2,35,74,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
8873,9,28,620,3,40,60,8,808e,337f,67f9,b440,f962,bfba,a779,0,1,0,0,1,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
15076,11,18,80,2,35,18,4,d502,337f,7e76,b1b4,f962,bfba,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6975,8,251,1472,2,20,37,4,2f15,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
10836,2,212,778,2,10,26,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
16044,14,250,3908,2,35,42,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
15276,14,19,259,3,35,28,7,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
19,6,103,1987,2,20,43,5,d502,858b,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
5880,6,323,2743,2,15,74,4,d502,6c3e,e0e2,b1b4,9eb0,3356,a779,0,0,0,0,0,1,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
10252,0,51,148,1,20,31,3,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
9901,6,1,1381,2,15,17,4,d502,858b,e0e2,b1b4,f962,3356,a779,0,0,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
123,10,610,4126,2,10,28,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
14332,10,510,7110,2,75,45,4,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
12243,8,363,3974,2,5,16,4,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
4196,8,485,5783,2,10,35,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0
9031,11,10,203,5,50,31,12,d502,337f,7e76,b440,f962,bcab,8e3f,1,0,0,0,1,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
16589,1,14,10,2,15,32,4,d502,858b,7e76,b1b4,f962,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0
6106,8,117,397,1,0,14,2,d502,858b,e0e2,b1b4,441a,3356,a779,0,0,0,0,0,0,0,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
5366,4,352,2224,3,15,63,5,d502,337f,e0e2,b440,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
2392,0,148,5738,3,85,40,7,2f15,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,bb5f,1.0,1.0,1,0,0,0,0,0,0,0,0,0
15937,3,166,904,3,20,30,5,d502,337f,e0e2,b440,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
9917,24,820,6035,2,25,55,5,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
12495,8,233,813,3,10,28,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
4874,6,268,4235,2,30,36,4,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6293,7,245,4003,3,5,25,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5471,13,99,467,2,20,26,4,d502,337f,7e76,b1b4,f962,bfba,8e3f,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6033,7,142,737,3,70,33,5,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
19689,6,585,5960,2,20,23,5,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
2212,5,54,1526,2,80,57,3,808e,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
9049,4,157,5278,2,50,14,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
16844,1,38,724,2,15,51,2,d502,337f,67f9,467b,67f9,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0
13053,7,178,880,3,20,30,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0
4063,0,217,929,1,0,61,2,808e,337f,7e76,b1b4,441a,3356,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6368,12,37,4858,3,5,11,8,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,1,0,0,0,1,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
4202,1,506,3079,2,40,39,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0
1236,8,164,1792,2,80,35,3,d502,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
2699,1,0,6,2,15,42,5,d502,6c3e,7e76,467b,67f9,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
19785,18,1099,9712,1,10,33,3,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6996,5,6,19,2,45,53,6,d502,337f,e0e2,b1b4,f962,bfba,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
13014,7,140,1012,2,10,29,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
18090,18,1099,11061,1,20,31,3,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
7398,3,310,1099,1,0,62,3,d502,6c3e,7e76,b440,441a,3356,a779,0,0,0,1,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3174,1,42,1258,2,15,41,4,d502,858b,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
3488,2,67,910,2,15,42,5,d502,6c3e,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4125,5,6,29,2,5,33,4,808e,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
13126,6,323,2194,1,5,20,2,808e,858b,e0e2,b1b4,441a,3356,a779,0,0,0,0,0,0,0,1,0,0,0,cae1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
1673,22,872,5978,2,15,30,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
6123,8,172,1659,2,20,87,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
16500,2,47,138,4,5,37,10,808e,467b,67f9,467b,67f9,bcab,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0
14311,0,368,3476,1,80,28,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0
16219,13,493,4709,2,80,37,4,808e,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
275,9,30,836,2,15,14,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
3619,6,57,102,1,5,33,4,d502,858b,e0e2,b1b4,441a,3356,8e3f,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
7094,1,38,322,1,5,28,2,d502,337f,7e76,467b,441a,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
10770,4,154,317,1,0,65,3,d502,6c3e,7e76,467b,441a,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
14220,19,582,7416,1,10,46,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
12385,1,15,12,2,5,31,4,d502,858b,7e76,b1b4,9eb0,3356,a779,0,0,0,0,0,0,1,0,0,0,0,cae1,1.0,1.0,1,0,0,0,0,0,0,0,0,0
